message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.875906883";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839690.873489869";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839690.870677740";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.859644580";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.699558504";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.668030094";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839690.297130043";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839690.169254793";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839690.166133422";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.155503301";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839690.149798521";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.140217868";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839690.133469832";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839690.123813386";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
